
id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
1966;6197;923;0.00953353;0.00883866;1.07862;4.03379e-08;4.23116e-06;0.000818297;0.000404526;0.00123904;0.000576214;0.0017829;0.000922427;0.501281;0.160385;1;3;19;0
1967;6126;924;0.00508351;0.00476258;1.06739;2.64241e-08;5.198e-06;0.000885251;0.000164679;0.00132123;0.0001344;0.0018106;0.000236461;0.500836;0.125659;1;3;10;0
1968;6150;6223;0.00352871;0.00337302;1.04616;1.41579e-08;4.01221e-06;0.000729446;0.000215574;0.00139811;0.000364075;0.00224187;0.000764424;0.366032;0.149944;3;4;6;0
1969;857;6216;0.00462903;0.00434861;1.06449;2.17251e-08;4.69322e-06;0.00085723;0.00014027;0.00120672;0.000194684;0.00166105;0.000364943;0.524126;0.0681645;1;3;8;0
1970;917;6216;0.00186615;0.00184665;1.01056;1.28154e-09;6.86726e-07;0.000457646;0.000109113;0.00071869;6.05065e-05;0.000990532;0.000109102;0.455413;0.0599943;1;3;2;0
1971;6211;864;0.0185913;0.01684;1.104;1.71299e-07;9.21391e-06;0.00132353;0.000201975;0.00176093;0.000114726;0.00221859;0.000240909;0.604085;0.114386;1;3;38;0
1972;621;6217;0.0179662;0.0155567;1.15488;9.38573e-08;5.22411e-06;0.000954174;0.000158068;0.00130749;0.000225008;0.00168005;0.000397875;0.586312;0.101937;1;3;37;0
1973;890;6229;0.00538919;0.00512319;1.05192;1.78195e-08;3.30652e-06;0.000648579;0.000219601;0.00113367;0.000419188;0.00187492;0.00101835;0.426612;0.179444;1;3;8;0
1974;6203;6220;0.00177368;0.0017607;1.00737;9.09281e-09;5.12653e-06;0.00130183;7.15869e-05;0.0015095;7.13205e-05;0.00181044;0.000154732;0.725391;0.082056;3;3;3;0
1975;6091;6220;0.00596101;0.0055771;1.06884;4.5464e-08;7.62691e-06;0.00126413;0.000200641;0.0017732;0.000125382;0.002341;0.000244708;0.547057;0.110829;3;3;12;0
1976;6156;6221;0.00334423;0.00327035;1.02259;2.76446e-08;8.26635e-06;0.00150247;0.000169567;0.0019805;7.61865e-05;0.00251633;0.000158201;0.599237;0.0777467;3;3;6;0
1977;899;6189;0.0143098;0.0133917;1.06855;5.20548e-08;3.6377e-06;0.000829241;0.000259992;0.00111781;0.000334107;0.00145385;0.000461953;0.571864;0.0680449;1;3;30;0
1978;6180;6224;0.00250082;0.00212017;1.17954;1.19e-08;4.75844e-06;0.000797689;3.93101e-05;0.00133525;0.000247309;0.00199748;0.000484648;0.420236;0.0900908;3;3;4;0
1979;6141;6243;0.00812744;0.00805746;1.00868;5.19328e-08;6.38981e-06;0.0013384;8.50397e-05;0.00163763;8.78545e-05;0.00200674;0.000233861;0.676493;0.0902582;3;4;13;0
1980;6182;6215;0.0118421;0.0114043;1.03839;6.6823e-08;5.64283e-06;0.00114408;0.000155401;0.00144551;0.000183824;0.00175366;0.000240517;0.655825;0.0691647;3;4;26;0
1981;5994;935;0.0226174;0.0169064;1.3378;9.84953e-08;4.35484e-06;0.000876858;0.000175166;0.00121892;0.000215529;0.00158468;0.000372725;0.569717;0.111931;1;3;47;0
1982;5947;6225;0.012391;0.0120193;1.03093;8.97076e-08;7.23972e-06;0.00116101;9.65294e-05;0.00161254;0.000119057;0.00217577;0.000358141;0.543985;0.0787866;3;3;25;0
1983;6108;6226;0.00609072;0.00581298;1.04778;3.5883e-08;5.89143e-06;0.00114882;0.000134602;0.00151152;2.96719e-05;0.00184738;0.000104144;0.62535;0.0909113;3;3;11;0
1984;6226;872;0.00513631;0.00480579;1.06878;1.81246e-08;3.52872e-06;0.000850925;0.000149462;0.00112295;0.000175899;0.00141021;0.000237658;0.607899;0.0762227;1;3;9;0
1985;920;6233;0.00355368;0.00335612;1.05887;2.89871e-08;8.15694e-06;0.00104994;8.9636e-05;0.00165156;0.000118369;0.00244242;0.000160575;0.433808;0.0657491;1;3;6;0
1986;6145;6218;0.0241446;0.0201098;1.20064;2.10721e-07;8.72748e-06;0.00134479;0.000122745;0.00174998;0.000353818;0.00239249;0.00100168;0.624685;0.1554;3;3;54;0
1987;665;6228;0.0149957;0.0137459;1.09093;5.47399e-08;3.65036e-06;0.000809902;0.000259359;0.00110666;0.000310677;0.0014143;0.000447614;0.579921;0.102737;1;3;32;0
1988;6235;6219;0.00143053;0.00142556;1.00349;1.34867e-08;9.42771e-06;0.00167558;0;0.00312208;0;0.00469049;0;0.357228;0;3;3;1;0
1989;6203;6230;0.00343808;0.00302411;1.13689;6.34666e-09;1.84599e-06;0.00052343;0.000146303;0.000926904;0.000293957;0.00134408;0.000402176;0.396065;0.0587487;3;3;6;0
1990;6028;938;0.00953395;0.00860664;1.10774;1.34256e-08;1.40819e-06;0.000503938;0.000166854;0.00070638;0.000225145;0.000925818;0.000330497;0.55785;0.124714;1;3;18;0
1991;6221;6230;0.00512046;0.00450616;1.13632;1.65379e-08;3.22978e-06;0.000675393;0.000376308;0.00127489;0.00027718;0.00198424;0.000423115;0.361037;0.208653;3;3;10;0
1992;6175;939;0.00740441;0.00612882;1.20813;3.67374e-08;4.96155e-06;0.0010138;8.52158e-05;0.00131224;8.26278e-05;0.00166455;0.000205562;0.618916;0.092183;1;3;13;0
1993;6157;6222;0.0067707;0.00662314;1.02228;6.82266e-08;1.00767e-05;0.00145937;9.09327e-05;0.00198054;0.000229334;0.00269616;0.00049656;0.556923;0.0902111;3;3;14;0
1994;6204;6238;0.00333717;0.00326771;1.02126;1.00082e-08;2.999e-06;0.000737923;0.000147616;0.001198;0.000178919;0.00184059;0.000328376;0.410051;0.0967787;3;3;6;0
1995;6213;6238;0.00145427;0.00144955;1.00326;2.50205e-09;1.72048e-06;0.000715469;0;0.00110981;0;0.00160644;0;0.445377;0;3;3;1;0
1996;6162;940;0.00615736;0.00507253;1.21386;1.03133e-08;1.67496e-06;0.000553499;0.000239225;0.000804132;0.000262224;0.00102205;0.000327633;0.540301;0.150238;1;3;12;0
1997;6177;6231;0.00740599;0.00720434;1.02799;2.55697e-08;3.45257e-06;0.00077421;0.000193435;0.00113805;0.000270278;0.00145354;0.000328976;0.53368;0.0788874;3;4;13;0
1998;902;6231;0.00620863;0.00586019;1.05946;2.36779e-08;3.81371e-06;0.000776548;0.000220993;0.00104454;0.0002984;0.00134644;0.000390044;0.591695;0.118591;1;3;12;0
1999;6148;6241;0.00472777;0.00444556;1.06348;5.43737e-08;1.15009e-05;0.00200682;0.000146921;0.00256097;0.000156142;0.0033277;0.000474028;0.616598;0.101922;3;4;8;0
2000;6181;932;0.00636371;0.00578178;1.10065;1.76364e-08;2.7714e-06;0.000636692;0.00013987;0.000921761;0.000214101;0.00125472;0.000387875;0.536369;0.139729;1;3;12;0
2001;6211;6215;0.0108844;0.0104379;1.04278;1.05452e-07;9.68834e-06;0.001502;0.000116075;0.00185353;0.000135727;0.00221871;0.000212092;0.680047;0.0519905;3;3;23;0
2002;6232;6227;0.00326569;0.003166;1.03149;1.73923e-08;5.32576e-06;0.000779917;0.000269622;0.00147651;0.000169643;0.00239385;0.000208606;0.329074;0.119191;3;4;5;0
2003;6171;6227;0.00661052;0.00631157;1.04736;7.75635e-08;1.17333e-05;0.00158522;0.000170019;0.00222752;0.000283783;0.00293891;0.00042808;0.546578;0.0663121;3;4;11;0
2004;6227;6233;0.00192503;0.00191532;1.00507;5.37025e-09;2.7897e-06;0.00140702;1.25078e-05;0.0015044;1.70572e-06;0.00173028;8.80516e-05;0.815656;0.0487364;3;4;2;0
2005;6184;945;0.00350994;0.00324393;1.082;1.34866e-08;3.84242e-06;0.000790721;0.00013131;0.00118857;0.00012583;0.00165994;0.00015742;0.476641;0.0703784;1;3;6;0
2006;6212;946;0.0025674;0.00243758;1.05326;7.99435e-09;3.11379e-06;0.000780259;0.000141979;0.00104893;0.00015215;0.00134382;0.000214568;0.594806;0.126728;1;3;4;0
2007;911;6228;0.00381616;0.00371419;1.02746;1.1961e-08;3.1343e-06;0.000761182;0.000100704;0.0010079;0.000183425;0.00132622;0.000367925;0.600338;0.104219;1;3;7;0
2008;6186;6234;0.00435131;0.00424032;1.02618;2.58138e-08;5.93242e-06;0.00113855;0.000241859;0.00162725;0.000273516;0.00239397;0.000497321;0.489567;0.108484;3;3;8;0
2009;5980;6247;0.0129715;0.0126409;1.02615;1.50733e-07;1.16204e-05;0.00152853;0.000130639;0.00206047;0.000215678;0.00278495;0.000440861;0.561228;0.0938909;3;3;24;0
2010;844;6237;0.00812901;0.00697648;1.1652;4.80271e-08;5.90811e-06;0.00102711;0.000219273;0.00144402;0.000263571;0.00192062;0.000427266;0.547975;0.112254;1;3;18;0
2011;6237;6222;0.00296611;0.0028931;1.02524;1.82466e-08;6.1517e-06;0.00119558;6.79678e-05;0.00173013;0.00015353;0.00256832;0.000499191;0.489282;0.126409;3;3;5;0
2012;6179;6240;0.00404375;0.0039567;1.022;2.618e-08;6.47418e-06;0.00118618;0.000139707;0.00173029;0.000130853;0.00222362;0.00016298;0.532401;0.0379728;3;3;7;0
2013;6167;6241;0.0095627;0.0082255;1.16257;4.5281e-08;4.73517e-06;0.00087782;0.000393802;0.001413;0.000360152;0.00214623;0.000515175;0.426923;0.181845;3;4;18;0
2014;6022;6249;0.00907634;0.00851714;1.06566;1.93329e-07;2.13003e-05;0.00204993;0.000161873;0.00292445;0.000309868;0.00404551;0.000778953;0.528889;0.123429;3;3;20;0
2015;6045;941;0.00823464;0.00714115;1.15312;1.94672e-08;2.36406e-06;0.000649199;0.000121006;0.000908935;0.000135545;0.00116624;0.000289181;0.577197;0.135134;1;3;18;0
2016;618;6250;0.0212832;0.0186418;1.14169;1.30595e-07;6.13605e-06;0.00088559;0.000472125;0.00137639;0.000535213;0.0019638;0.000709681;0.444232;0.122538;1;3;44;0
2017;926;6242;0.00705831;0.00563701;1.25214;2.42272e-08;3.43243e-06;0.000593759;0.000382477;0.0011823;0.000382574;0.00178788;0.000639446;0.336837;0.171513;1;3;14;0
2018;6191;6242;0.00506028;0.00474082;1.06739;7.1766e-08;1.41822e-05;0.0015645;0.000153924;0.00248177;0.000211578;0.00352515;0.000443132;0.453925;0.0940669;3;3;9;0
2019;927;6251;0.0089401;0.0087091;1.02652;3.49066e-08;3.9045e-06;0.000867962;0.000137038;0.001196;0.000136874;0.00160924;0.000276492;0.549826;0.0971186;1;3;16;0
2020;6159;6253;0.00700351;0.00620008;1.12958;3.08179e-08;4.40035e-06;0.000838801;0.000105733;0.00131843;0.000217319;0.00187389;0.00049096;0.474066;0.118718;3;3;12;0
2021;6088;6256;0.0101503;0.00886977;1.14436;6.9325e-08;6.82988e-06;0.00111545;0.000374254;0.0015411;0.0005409;0.00207683;0.00101587;0.598213;0.162657;3;3;19;0
2022;943;6211;0.0083527;0.00667237;1.25183;6.27343e-08;7.51066e-06;0.00122212;0.000174258;0.00157393;0.000220157;0.00203127;0.000391878;0.615135;0.100563;1;3;17;0
2023;6225;6217;0.00494332;0.00471897;1.04754;1.64769e-08;3.33317e-06;0.000760013;0.000286726;0.0011636;0.000272696;0.00164379;0.000341376;0.457972;0.112531;3;3;8;0
2024;649;6244;0.0254686;0.0215821;1.18008;1.93634e-07;7.60285e-06;0.00110968;0.000137884;0.00161136;0.000311973;0.00221718;0.000575914;0.524284;0.104128;1;3;49;0
2025;6212;6195;0.00540194;0.00364399;1.48242;1.11067e-08;2.05605e-06;0.000555041;0.000178137;0.000899274;0.000299875;0.00127133;0.000430464;0.441373;0.0616829;3;3;9;0
2026;6174;6265;0.00502885;0.00480578;1.04642;3.04518e-08;6.05541e-06;0.00121007;7.25153e-05;0.00152681;9.50656e-05;0.00190826;0.000238921;0.643333;0.0832687;3;3;7;0
2027;6184;6245;0.00970636;0.00901993;1.0761;5.62656e-08;5.79677e-06;0.00108673;0.000165446;0.00144981;0.000179753;0.0018663;0.000250472;0.588303;0.0909433;3;3;20;0
2028;947;6236;0.00616921;0.00602106;1.02461;1.428e-08;2.31472e-06;0.000616908;0.000181165;0.000906309;0.000180628;0.00115449;0.000231934;0.53769;0.100931;1;3;13;0
2029;6155;958;0.00481399;0.00460819;1.04466;1.07405e-08;2.2311e-06;0.000674349;0.000115376;0.000887887;0.000129479;0.00113541;0.000160212;0.593704;0.0521005;1;3;9;0
2030;6220;6246;0.00150058;0.00147311;1.01865;8.05537e-09;5.36816e-06;0.00150978;0.000168762;0.00191328;1.92064e-05;0.0024135;8.14014e-05;0.62863;0.0911264;3;3;2;0
2031;6247;6204;0.00379512;0.00362977;1.04555;2.59969e-08;6.85007e-06;0.00104709;0.000252065;0.00175397;0.0002722;0.00269066;0.000346892;0.387773;0.0779937;3;3;5;0
2032;6205;6239;0.00660721;0.00653678;1.01077;3.87512e-08;5.865e-06;0.00121465;7.83466e-05;0.00149388;8.04165e-05;0.00179786;0.000151623;0.679511;0.0615506;3;3;11;0
2033;6188;6266;0.00755415;0.00727089;1.03896;3.66764e-08;4.85513e-06;0.00105562;0.000229344;0.00141048;0.000234861;0.00186528;0.000475274;0.59296;0.151794;3;4;15;0
2034;6214;6267;0.00238436;0.00234026;1.01885;6.16358e-09;2.585e-06;0.000877427;1.5053e-05;0.00119453;2.17764e-05;0.00155758;9.47629e-05;0.564814;0.0247289;3;4;3;0
2035;925;6269;0.0107249;0.00855171;1.25413;5.13835e-08;4.79104e-06;0.000713263;0.000373911;0.00118932;0.000635666;0.00170015;0.000963202;0.461774;0.179693;1;4;20;0
2036;931;6240;0.0087301;0.00730211;1.19556;5.66317e-08;6.48695e-06;0.00105005;0.000232961;0.00150413;0.000332645;0.00216418;0.000728674;0.51331;0.127255;1;3;19;0
2037;6149;6248;0.00493859;0.00450616;1.09596;2.70343e-08;5.47409e-06;0.000760942;0.000263155;0.00167889;0.000305052;0.0029339;0.00054176;0.274388;0.122081;3;3;10;0
2038;6223;6248;0.00217366;0.00205834;1.05602;8.48255e-09;3.90243e-06;0.000776576;0.000286506;0.0014539;0.000347061;0.00225278;0.000175817;0.336845;0.10089;3;3;2;0
2039;6105;6250;0.0129644;0.012808;1.01221;2.9097e-07;2.24438e-05;0.0022823;8.7272e-05;0.0030012;0.000269027;0.00438214;0.00109931;0.549105;0.119131;3;3;22;0
2040;6243;6251;0.00292417;0.00276411;1.05791;7.93332e-09;2.71301e-06;0.000949287;0.000192238;0.00124685;0.00014015;0.00166093;0.000106153;0.571034;0.101456;3;4;4;0
2041;6252;6243;0.00140557;0.0013989;1.00477;5.9805e-09;4.25485e-06;0.00138834;0;0.00180384;0;0.00214444;0;0.647413;0;3;4;1;0
2042;6168;6254;0.00499062;0.00491211;1.01598;1.35477e-08;2.71463e-06;0.000726003;0.000156312;0.000985164;0.000251713;0.00137482;0.000505311;0.56597;0.134857;3;3;8;0
2043;5898;6255;0.0256252;0.0183991;1.39274;1.31388e-07;5.1273e-06;0.000954573;0.000240441;0.00134696;0.000367831;0.00180876;0.000648192;0.563593;0.150664;3;3;48;0
2044;5898;6255;0.0192722;0.0183991;1.04745;1.51954e-07;7.88459e-06;0.00126171;0.00015212;0.00169257;0.000198669;0.00222451;0.000360581;0.575643;0.0816972;3;3;37;0
2045;5969;6257;0.014708;0.014266;1.03098;4.67456e-08;3.17825e-06;0.000792551;0.000250901;0.00106237;0.000259756;0.00134367;0.000342136;0.592995;0.108415;3;3;28;0
2046;6201;6258;0.00389026;0.00387753;1.00328;3.19163e-08;8.20416e-06;0.00143809;5.86791e-05;0.00194893;7.07094e-05;0.00250249;0.00026135;0.58321;0.0834254;3;3;5;0
2047;6202;954;0.00233914;0.00212017;1.10328;7.26204e-09;3.10457e-06;0.000781598;0.000174823;0.00111588;0.000272944;0.00165454;0.000527424;0.506502;0.132943;1;3;5;0
2048;6225;6260;0.00219064;0.00212017;1.03324;8.1164e-09;3.70504e-06;0.001187;0.000104784;0.0015188;9.16595e-05;0.00188243;0.000101248;0.629556;0.0244918;3;3;3;0
2049;824;6260;0.00824347;0.00748039;1.10201;4.08871e-08;4.95994e-06;0.000988594;0.000100617;0.00134705;8.8814e-05;0.00174239;0.000210931;0.574306;0.07604;1;3;17;0
2050;6232;6261;0.00241032;0.00226166;1.06573;2.09318e-08;8.68421e-06;0.00116217;0.000172234;0.00200054;0.00026759;0.00293693;0.000208091;0.39441;0.0401537;3;3;3;0
2051;895;6262;0.00387756;0.00371421;1.04398;9.94717e-09;2.56531e-06;0.000696499;0.00029539;0.00107046;0.000413666;0.00162173;0.000759142;0.440279;0.10104;1;3;7;0
2052;6173;965;0.00865352;0.00725837;1.19221;4.50369e-08;5.20445e-06;0.000933836;0.000158193;0.00134887;0.000277854;0.00186738;0.000595937;0.535818;0.145034;1;3;18;0
2053;6234;957;0.00482389;0.00427673;1.12794;1.37308e-08;2.84641e-06;0.000621328;8.27272e-05;0.00121485;0.000492461;0.00202276;0.00119402;0.409613;0.18365;1;3;9;0
2054;6245;6229;0.00837425;0.00820194;1.02101;6.05984e-08;7.23628e-06;0.00126933;0.00011716;0.00162532;0.000106715;0.0020324;0.000298251;0.633431;0.0817536;3;3;18;0
2055;6236;959;0.00251076;0.00244464;1.02705;7.75025e-09;3.08681e-06;0.000769929;0.000203981;0.0011169;0.000183877;0.00150601;0.000195479;0.515973;0.12519;1;3;4;0
2056;960;6266;0.00260963;0.00258357;1.01009;5.61435e-09;2.1514e-06;0.000632219;0.000141857;0.000949987;0.000148467;0.00135817;0.000221267;0.474638;0.104254;1;4;4;0
2057;6267;961;0.00332131;0.00313321;1.06003;1.50733e-08;4.53836e-06;0.000958928;7.54115e-06;0.00122428;0.000154852;0.00160269;0.000376197;0.626479;0.121657;1;4;5;0
2058;6189;6268;0.0108156;0.0104239;1.03757;8.07368e-08;7.46488e-06;0.00132326;0.00013589;0.00167239;0.000121826;0.00205568;0.000227753;0.646648;0.0601939;3;3;21;0
2059;918;6269;0.00709128;0.0068585;1.03394;3.31369e-08;4.6729e-06;0.000792891;0.000196673;0.00125547;0.000235819;0.00172562;0.0004035;0.48352;0.142069;1;4;12;0
2060;903;6270;0.012721;0.0114242;1.11351;4.34502e-08;3.41563e-06;0.000746403;0.000192355;0.00109883;0.000219794;0.00144845;0.000328703;0.524833;0.108766;1;3;28;0
2061;6270;6240;0.00111356;0.00111356;1;2.31897e-09;2.08248e-06;0.00137795;0;0.0014408;0;0.00150261;0;0.917038;0;3;3;1;0
2062;6241;6271;0.00109294;0.00107821;1.01367;3.23436e-09;2.95931e-06;0.00229022;0;0.00267723;0;0.00292158;0;0.783898;0;3;4;1;0
2063;6224;6199;0.00579256;0.00451189;1.28384;3.47235e-08;5.9945e-06;0.000881849;0.000180294;0.00146234;0.000354717;0.00216498;0.00053537;0.421522;0.0852169;3;3;11;0
2064;6249;6096;0.0104905;0.00873205;1.20138;1.16315e-07;1.10876e-05;0.00100839;0.000471726;0.0018932;0.00055327;0.00301213;0.000878524;0.359068;0.189595;3;4;19;0
2065;6191;951;0.010779;0.0097715;1.1031;5.29702e-08;4.91421e-06;0.000817442;0.000158941;0.00125712;0.000214298;0.00166399;0.000396905;0.5074;0.117237;1;3;23;0
2066;6281;6243;0.00208267;0.00206739;1.00739;5.4923e-09;2.63714e-06;0.000768991;0;0.00133033;0;0.00193102;0;0.39823;0;3;4;1;0
2067;740;6273;0.0164646;0.0152938;1.07656;4.90645e-08;2.97999e-06;0.000751815;0.000357662;0.0010373;0.000501532;0.00135994;0.000713912;0.577957;0.0945795;1;3;32;0
2068;6118;6273;0.00687104;0.00661802;1.03823;1.09724e-07;1.59691e-05;0.00197301;0.000111946;0.00270614;0.000382658;0.00373193;0.00100228;0.568525;0.150898;3;4;14;0
2069;6257;963;0.00353437;0.00352139;1.00369;1.1961e-08;3.38419e-06;0.000878617;0.000148037;0.00114161;0.000137322;0.0014931;0.000245607;0.593929;0.0840237;1;3;7;0
2070;6258;6259;0.0024168;0.00229569;1.05275;1.89789e-08;7.85294e-06;0.00141534;8.74072e-05;0.00199491;0.000108824;0.00287501;0.000329035;0.502835;0.0944756;3;3;4;0
2071;6170;6285;0.00476729;0.00465283;1.0246;4.02158e-08;8.43579e-06;0.00119735;0.00020398;0.00181114;0.000157749;0.00241332;0.000588083;0.510791;0.106658;3;3;9;0
2072;792;6274;0.0102953;0.00898647;1.14565;2.24574e-08;2.18132e-06;0.000624604;0.000191577;0.000904818;0.000224437;0.00116932;0.000341117;0.551221;0.143008;1;3;21;0
2073;888;6274;0.0194984;0.0187826;1.03811;9.24537e-08;4.74161e-06;0.000977386;0.000211859;0.00128722;0.000330747;0.00159092;0.000447414;0.628191;0.0794761;1;3;40;0
2074;6217;6275;0.00321103;0.00317415;1.01162;2.05656e-08;6.40468e-06;0.0012448;6.87954e-05;0.00174206;5.55369e-05;0.00225774;8.57516e-05;0.552366;0.0403125;3;3;4;0
2075;936;6288;0.0020698;0.00200751;1.03103;2.19692e-09;1.06141e-06;0.000409288;8.20867e-05;0.000740352;1.68198e-05;0.00113331;0.000137167;0.374273;0.108576;1;3;3;0
2076;6244;6262;0.00810754;0.00758329;1.06913;2.3861e-08;2.94306e-06;0.000684697;0.000222484;0.001029;0.000211577;0.00138934;0.000274249;0.482488;0.105926;3;3;16;0
2077;6134;970;0.00704964;0.00651697;1.08174;5.51061e-08;7.81687e-06;0.00112209;9.05448e-05;0.00165918;0.00018132;0.00227215;0.000398452;0.506221;0.083137;1;3;13;0
2078;955;6263;0.00844754;0.00646922;1.3058;3.08789e-08;3.65538e-06;0.000808924;0.000212645;0.00112205;0.000203721;0.00142416;0.000252746;0.569832;0.113612;1;3;19;0
2079;6263;6264;0.00635814;0.00602108;1.05598;4.37553e-08;6.88179e-06;0.00132112;6.1883e-05;0.00161618;0.00010318;0.00198839;0.000177522;0.667891;0.0475115;3;3;13;0
2080;956;6265;0.0045502;0.00440176;1.03372;2.47764e-08;5.44511e-06;0.001081;0.0001166;0.00136419;0.000118173;0.00167963;0.000168222;0.647428;0.0699698;1;3;9;0
2081;6264;6299;0.00728065;0.00692751;1.05098;5.74861e-08;7.89573e-06;0.00139923;5.4271e-05;0.00174619;4.90128e-05;0.00204335;0.000106029;0.686942;0.0499485;3;4;15;0
2082;6229;6276;0.00892426;0.00875052;1.01985;5.44348e-08;6.09965e-06;0.0012318;9.5952e-05;0.00150394;0.000108907;0.00183457;0.000137442;0.673382;0.0542525;3;3;17;0
2083;6230;6277;0.00216884;0.00212017;1.02295;4.33281e-09;1.99776e-06;0.000598834;8.66877e-06;0.000992216;0.000100239;0.00143132;0.000228398;0.429016;0.0680183;3;3;3;0
2084;897;6278;0.00466127;0.00360836;1.2918;1.69651e-08;3.63959e-06;0.000833053;9.32725e-05;0.00113854;9.99971e-05;0.00146396;0.000155826;0.572934;0.0686739;1;3;9;0
2085;6279;6247;0.001218;0.00118111;1.03124;1.01302e-08;8.31708e-06;0.00159045;0;0.0024707;0;0.00318519;0;0.499325;0;3;3;1;0
2086;921;6289;0.009116;0.00891143;1.02296;4.68676e-08;5.14125e-06;0.00101942;0.000299725;0.00133792;0.000303989;0.00167857;0.000327558;0.597805;0.0991094;1;3;17;0
2087;6176;6290;0.00788689;0.00720329;1.0949;1.23882e-08;1.57073e-06;0.000530651;0.000170363;0.00081992;0.000131152;0.00111503;0.000231723;0.486521;0.155831;3;4;15;0
2088;6198;973;0.00492592;0.00425857;1.15671;9.82511e-09;1.99458e-06;0.000485772;0.000109032;0.000802959;0.000281367;0.00109833;0.000447903;0.475441;0.108448;1;3;8;0
2089;6268;6269;0.00343005;0.0032894;1.04276;2.97194e-08;8.66444e-06;0.0014896;6.88154e-05;0.00213014;0.000276142;0.00310051;0.000539875;0.496047;0.0949798;3;4;5;0
2090;6241;6223;0.00661825;0.00532839;1.24208;4.0704e-08;6.15027e-06;0.00105934;0.000661512;0.00158569;0.000825119;0.00213814;0.000936621;0.461879;0.110506;3;4;11;0
2091;6251;6280;0.00188341;0.00186058;1.01227;4.94307e-09;2.62453e-06;0.000949724;1.04581e-05;0.00115149;9.04745e-06;0.00143245;5.08023e-05;0.663585;0.0162334;3;3;2;0
2092;6252;6272;0.00769369;0.00736552;1.04455;5.46179e-08;7.09905e-06;0.000965711;0.000116408;0.00171095;0.000140572;0.00255565;0.0002779;0.387092;0.0964175;3;3;17;0
2093;6152;6304;0.00806081;0.00699033;1.15314;2.22743e-08;2.76329e-06;0.000777514;0.000168984;0.00105738;0.000270297;0.00140621;0.000543539;0.589163;0.15331;3;4;14;0
2094;6209;6306;0.00542694;0.00532919;1.01834;5.58994e-08;1.03003e-05;0.00191591;0.000114383;0.00222662;5.51804e-05;0.00259154;0.00014878;0.741151;0.0547473;3;4;8;0
2095;6306;952;0.00732005;0.00585284;1.25068;3.59441e-08;4.91036e-06;0.00103692;0.000373295;0.00137027;0.000401566;0.00176948;0.000481626;0.582246;0.100172;1;4;13;0
2096;6253;6283;0.00323738;0.00313319;1.03326;1.80025e-08;5.56083e-06;0.00115426;0.000167732;0.00160903;0.000180293;0.00221815;0.00030793;0.521615;0.049084;3;3;5;0
2097;6120;6284;0.00829061;0.00765337;1.08326;8.17132e-08;9.85611e-06;0.00132799;0.000129537;0.00196106;0.000265264;0.00271383;0.000413993;0.498833;0.0773294;3;3;15;0
2098;6259;968;0.00479498;0.00427672;1.12118;1.72092e-08;3.589e-06;0.000719115;0.000295608;0.0011321;0.000384483;0.00153768;0.000535474;0.462922;0.0915173;1;3;10;0
2099;6090;6287;0.0101967;0.00907231;1.12393;2.83769e-08;2.78296e-06;0.000699201;0.000240213;0.00100458;0.00020657;0.00134206;0.000378873;0.54234;0.171178;3;4;21;0
2100;6299;6245;0.0124502;0.0120895;1.02984;9.17214e-08;7.36706e-06;0.00128249;0.000187425;0.00162375;0.000144038;0.00197344;0.000131057;0.64949;0.0811646;3;4;29;0
2101;6264;6236;0.00668336;0.00620009;1.07794;4.0643e-08;6.08123e-06;0.00116394;0.000102581;0.00158099;0.000195788;0.00240004;0.000759357;0.529198;0.147982;3;3;12;0
2102;6246;6277;0.00199495;0.00184664;1.08031;7.75025e-09;3.88493e-06;0.000867948;7.18947e-05;0.00132285;8.82705e-05;0.00185172;9.82749e-05;0.472091;0.0635641;3;3;3;0
2103;6276;6278;0.00242421;0.00241628;1.00328;7.99435e-09;3.29771e-06;0.00102072;0.000187184;0.00136246;9.3349e-05;0.00173922;3.46666e-05;0.5886;0.11624;3;3;3;0
2104;6175;971;0.00533345;0.00454042;1.17466;1.39138e-08;2.60879e-06;0.000682065;0.000171575;0.000964663;0.000225795;0.00131574;0.000382644;0.540047;0.122456;1;3;10;0
2105;950;6301;0.00324098;0.00319848;1.01329;5.9805e-09;1.84528e-06;0.000483674;0.000123349;0.000885844;0.000200851;0.00131453;0.000334;0.383911;0.111409;1;4;5;0
2106;867;6290;0.00612388;0.00563355;1.08704;2.69733e-08;4.40461e-06;0.000693615;0.000163204;0.00108026;0.000298732;0.001494;0.000558153;0.4904;0.0980185;1;4;13;0
2107;6206;6291;0.00393949;0.00373962;1.05345;3.13671e-08;7.96223e-06;0.00107686;0.000229012;0.00179929;0.000241024;0.00270597;0.000470238;0.410692;0.114572;3;3;7;0
2108;6214;982;0.0065956;0.0062746;1.05116;1.26323e-08;1.91526e-06;0.000543191;0.000137719;0.000797092;0.000169127;0.00105514;0.000235561;0.519759;0.1206;1;3;14;0
2109;6292;6267;0.00270401;0.00268311;1.00779;7.81127e-09;2.88877e-06;0.000739429;0.000248348;0.00120745;0.000152847;0.00174761;0.000198654;0.420327;0.114261;3;4;3;0
